,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.806009783368274,0.6800264681555005,0.7672323232323233,0.630825495854783,0.8770819204874932,0.7578151260504201,0.8929824561403509,"[0.2066856175661087, 0.35945016145706177, 0.21613416075706482, 0.11283110082149506, 0.2728656530380249]",0.8119914064298517
