,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.8602408930669802,0.425548125633232,0.5806125012865286,0.5679908701476926,0.9212795680328971,0.8528002920774005,0.9251461988304094,"[0.03611692041158676, 0.3218897581100464, 0.06274041533470154, 0.28291869163513184, 0.01776846870779991]",0.6675464318018324
