,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
RNN,0.88815987933635,0.8140658761528327,0.8551482854782713,0.7767942102133294,0.9208576998050682,0.8727272727272728,0.9157894736842106,"[0.15291135013103485, 0.26527246832847595, 0.2028607279062271, 0.5852850675582886, 0.5899078249931335]",0.8616216117121752
