,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.8457767722473605,0.7323263368315842,0.8152937155489622,0.7045184054256352,0.8898635477582845,0.8,0.9263157894736842,"[0.3307773768901825, 0.26090243458747864, 0.24488882720470428, 0.33626464009284973, 0.4431491494178772]",0.8343125554077382
