,Classifier_Name,Optimitied_Param,Model_Path
0,RNN,"{'activation': 'tanh', 'dropout_rate': 0.2, 'early_stopping_min_delta': 0.2, 'early_stopping_mode': 'max', 'early_stopping_patience': 3, 'optimizer': 'adam', 'units': 50, 'verbose': 1}",/mnt/md0/Public/T5/model/1_100/3//RNN.pkl
