,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
RNN,0.6661962876357015,0.02090093345227317,0.03986307629053666,0.05394718570333231,0.5653679672333853,0.6675640546014321,0.5415204678362573,"[-0.23289364576339722, -0.2626511752605438, -0.11470438539981842, -0.13494691252708435, -0.509766697883606]",0.0184649632164487
