,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.7816216216216216,0.322762821368992,0.4701771474139895,0.4544505729792491,0.889854280025871,0.7677079575788183,0.9046783625730994,"[0.2683001160621643, 0.0073207891546189785, 0.11651791632175446, 0.10144083201885223, 0.0863017812371254]",0.5814334437853003
