,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.8324283559577678,0.7103769037979564,0.7967797441814994,0.6788978497665757,0.9006102693602693,0.7850378787878788,0.9152046783625731,"[0.03360313922166824, 0.13293498754501343, 0.03314591571688652, 0.04517091065645218, 0.19589245319366455]",0.8638179980030204
