,Classifier_Name,Optimitied_Param,Model_Path
0,RNN,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'early_stopping_min_delta': 0.2, 'early_stopping_mode': 'auto', 'early_stopping_patience': 3, 'optimizer': 'rmsprop', 'units': 100, 'verbose': 1}",/mnt/md0/Public/T5/model/1_100/4//RNN.pkl
