,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
RNN,0.8764629847238543,0.4502815529001487,0.5898598351242398,0.565382426003746,0.9194439000019216,0.8781599123767798,0.8619883040935672,"[0.023287836462259293, 0.1797410100698471, 0.027708519250154495, 0.10163449496030807, 0.3079279065132141]",0.6437142103616685
