,Classifier_Name,Optimitied_Param,Model_Path
0,RNN,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'early_stopping_min_delta': 0.2, 'early_stopping_mode': 'max', 'early_stopping_patience': 4, 'optimizer': 'rmsprop', 'units': 150, 'verbose': 2}",/mnt/md0/Public/T5/model/1_100/2//RNN.pkl
