,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
RNN,0.8736407061295738,0.07858940451544537,0.14229729444531247,0.23464828430069756,0.9138625765844886,0.8737783075089393,0.8631578947368421,"[0.004394759889692068, 0.0033268884290009737, 0.014194061048328876, 0.011178589425981045, 0.0045353565365076065]",0.30299030924211107
