,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
RNN,0.8553990610328638,0.06953315124129293,0.12824040339164583,0.2241788568801799,0.9264409960394661,0.8549761168076426,0.8941520467836257,"[0.006912333890795708, 0.0013384311459958553, 0.015187009237706661, 0.005774653051048517, 0.002142620040103793]",0.3231194798996494
