,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.6091294035932387,0.02914064395419354,0.05608323181687712,0.11026945134579076,0.7313738457307877,0.6062684427325736,0.8614035087719298,"[0.010907666757702827, 0.011393606662750244, 0.012654614634811878, 0.010931093245744705, 0.010088695213198662]",0.03368113058315185
