,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
RNN,0.8311212428233705,0.37907765322465836,0.5268719952134585,0.5140423005392842,0.9104587172770074,0.8229655412460841,0.9029239766081872,"[0.030021410435438156, 0.10471195727586746, 0.05856701731681824, 0.09276149421930313, 0.2821030616760254]",0.6629764940262612
